Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
HSPB6	0	0	0	0	1	0	0	0	0	1	1	1
HSPBP1	0	0	0	1	0	0	0	0	0	1	1	1
HTATIP2	0	0	0	0	1	0	0	0	0	1	1	1
HTN3	0	0	0	0	0	1	0	0	0	1	1	1
HUS1B	0	0	0	0	1	0	0	0	0	1	1	1
HVCN1	1	0	0	0	0	0	0	0	0	1	1	1
HYLS1	0	0	0	0	1	0	0	0	0	1	1	1
IBA57	0	0	0	0	1	0	0	0	0	1	1	1
IBTK	0	0	0	0	1	0	0	0	0	1	1	1
ICA1L	0	0	0	0	1	0	0	0	0	1	1	1
ICAM3	0	0	0	0	1	0	0	0	0	1	1	1
ID3	0	0	0	0	1	0	0	0	0	1	1	1
IDH3A	0	0	0	0	0	0	0	1	0	1	1	1
IDI1	0	0	0	0	1	0	0	0	0	1	1	1
IDNK	0	0	0	0	1	0	0	0	0	1	1	1
IER2	0	0	0	0	1	0	0	0	0	1	1	1
IER3	0	0	0	0	1	0	0	0	0	1	1	1
IER5	0	0	0	0	1	0	0	0	0	1	1	1
IER5L	0	0	0	0	1	0	0	0	0	1	1	1
IFI30	0	0	0	0	1	0	0	0	0	1	1	1
IFI35	0	0	0	0	1	0	0	0	0	1	1	1
IFIH1	0	0	0	0	1	0	0	0	0	1	1	1
IFIT2	0	0	0	0	1	0	0	0	0	1	1	1
IFITM2	0	0	0	0	1	0	0	0	0	1	1	1
IFNAR2	0	0	0	0	1	0	0	0	0	1	1	1
IFT140	1	0	0	0	0	0	0	0	0	1	1	1
IFT172	0	0	0	0	1	0	0	0	0	1	1	1
IFT43	0	0	0	0	1	0	0	0	0	1	1	1
IGF2R	0	0	0	0	1	0	0	0	0	1	1	1
IGFBP3	0	0	0	0	1	0	0	0	0	1	1	1
IGFBP6	0	0	0	0	1	0	0	0	0	1	1	1
IGFBP7	0	0	0	0	1	0	0	0	0	1	1	1
IGFLR1	0	0	0	0	1	0	0	0	0	1	1	1
IHH	0	0	0	0	1	0	0	0	0	1	1	1
IK	0	0	0	0	0	0	0	1	0	1	1	1
IKBIP	0	0	0	0	1	0	0	0	0	1	1	1
IKBKE	0	0	0	0	1	0	0	0	0	1	1	1
IKZF3	0	0	0	0	1	0	0	0	0	1	1	1
IL10	0	0	0	0	1	0	0	0	0	1	1	1
IL10RB	0	0	0	0	1	0	0	0	0	1	1	1
IL11	0	0	0	0	1	0	0	0	0	1	1	1
IL12RB1	0	0	0	0	1	0	0	0	0	1	1	1
IL16	0	0	0	0	1	0	0	0	0	1	1	1
IL17RD	0	0	0	0	1	0	0	0	0	1	1	1
IL18	0	0	0	0	1	0	0	0	0	1	1	1
IL18R1	0	0	0	0	1	0	0	0	0	1	1	1
IL1A	0	0	0	0	1	0	0	0	0	1	1	1
IL22RA1	0	0	0	0	1	0	0	0	0	1	1	1
IL24	0	0	0	0	1	0	0	0	0	1	1	1
IL27RA	0	0	0	0	1	0	0	0	0	1	1	1
IL34	0	0	0	0	1	0	0	0	0	1	1	1
IL3RA	0	0	0	0	1	0	0	0	0	1	1	1
IL4I1	0	0	0	0	1	0	0	0	0	1	1	1
IL4R	0	0	0	0	1	0	0	0	0	1	1	1
IL6	1	0	0	0	0	0	0	0	0	1	1	1
IL6R	0	0	0	0	1	0	0	0	0	1	1	1
ILDR1	1	0	0	0	0	0	0	0	0	1	1	1
IMPDH1	0	0	0	0	1	0	0	0	0	1	1	1
INAFM1	0	0	0	0	1	0	0	0	0	1	1	1
INO80	0	0	0	0	1	0	0	0	0	1	1	1
INPP4A	0	0	0	0	0	0	0	1	0	1	1	1
INPP5B	0	0	0	0	1	0	0	0	0	1	1	1
INPP5D	0	0	0	0	1	0	0	0	0	1	1	1
INSR	0	0	0	0	1	0	0	0	0	1	1	1
INSYN2B	0	0	0	0	1	0	0	0	0	1	1	1
INTS1	0	0	0	0	1	0	0	0	0	1	1	1
INTS4	0	0	0	0	0	0	0	1	0	1	1	1
INVS	0	0	0	0	1	0	0	0	0	1	1	1
IPO13	0	0	0	0	1	0	0	0	0	1	1	1
IPO7	0	0	0	0	0	0	0	1	0	1	1	1
IPP	0	0	0	0	1	0	0	0	0	1	1	1
IQCB1	0	0	0	0	1	0	0	0	0	1	1	1
IQCG	0	0	0	0	1	0	0	0	0	1	1	1
IQGAP2	1	0	0	0	0	0	0	0	0	1	1	1
IQSEC2	0	0	0	0	1	0	0	0	0	1	1	1
IRAK2	0	0	0	0	1	0	0	0	0	1	1	1
IRAK3	0	0	0	0	1	0	0	0	0	1	1	1
IRF2BP2	0	0	0	0	1	0	0	0	0	1	1	1
IRX2	0	0	0	0	1	0	0	0	0	1	1	1
IRX3	0	0	0	0	1	0	0	0	0	1	1	1
IRX6	0	0	0	0	1	0	0	0	0	1	1	1
ISCA2	0	0	0	0	1	0	0	0	0	1	1	1
ITGA2	0	0	0	0	0	0	0	1	0	1	1	1
ITGA7	0	0	0	0	1	0	0	0	0	1	1	1
ITGAV	0	0	0	0	1	0	0	0	0	1	1	1
ITM2C	0	0	0	0	1	0	0	0	0	1	1	1
ITPKA	0	0	0	0	1	0	0	0	0	1	1	1
ITPR3	0	0	0	0	1	0	0	0	0	1	1	1
ITSN1	1	0	0	0	0	0	0	0	0	1	1	1
JADE1	0	0	0	0	0	0	0	1	0	1	1	1
JADE2	0	0	0	0	0	1	0	0	0	1	1	1
JAG2	0	0	0	0	1	0	0	0	0	1	1	1
JAKMIP2	1	0	0	0	0	0	0	0	0	1	1	1
JDP2	0	0	0	0	1	0	0	0	0	1	1	1
JRK	0	0	0	0	1	0	0	0	0	1	1	1
JUP	0	0	0	0	1	0	0	0	0	1	1	1
KANK2	0	0	0	0	1	0	0	0	0	1	1	1
KANK3	0	0	0	0	1	0	0	0	0	1	1	1
KANSL1L	0	0	0	0	1	0	0	0	0	1	1	1
KANSL2	0	0	0	0	1	0	0	0	0	1	1	1
KAT14	0	0	0	0	1	0	0	0	0	1	1	1
KAT6B	0	0	0	0	1	0	0	0	0	1	1	1
KATNB1	0	0	0	0	0	0	0	1	0	1	1	1
KAZALD1	0	0	0	0	1	0	0	0	0	1	1	1
KBTBD4	0	0	0	0	1	0	0	0	0	1	1	1
KCNE2	0	0	0	0	1	0	0	0	0	1	1	1
KCNE4	0	0	0	0	1	0	0	0	0	1	1	1
KCNH2	0	0	0	0	1	0	0	0	0	1	1	1
KCNH3	0	0	0	0	0	0	0	1	0	1	1	1
KCNH8	0	0	0	0	1	0	0	0	0	1	1	1
KCNIP2	0	0	0	0	1	0	0	0	0	1	1	1
KCNJ12	0	0	0	0	1	0	0	0	0	1	1	1
KCNJ5	0	0	0	0	1	0	0	0	0	1	1	1
KCNK15	1	0	0	0	0	0	0	0	0	1	1	1
KCNMA1	0	0	0	0	0	1	0	0	0	1	1	1
KCNMB3	0	0	0	0	1	0	0	0	0	1	1	1
KCNN2	0	0	0	1	0	0	0	0	0	1	1	1
KCNQ5	0	0	0	0	1	0	0	0	0	1	1	1
KCNS1	0	0	0	0	1	0	0	0	0	1	1	1
KCNS3	0	0	0	0	1	0	0	0	0	1	1	1
KCNV2	0	0	0	0	1	0	0	0	0	1	1	1
KCP	0	0	0	0	1	0	0	0	0	1	1	1
KCTD7	0	0	0	0	1	0	0	0	0	1	1	1
KDM3A	0	0	0	0	1	0	0	0	0	1	1	1
KDM3B	0	0	0	0	1	0	0	0	0	1	1	1
KDM4A	0	0	0	0	1	0	0	0	0	1	1	1
KDM4D	0	0	0	0	1	0	0	0	0	1	1	1
KDM7A	0	0	0	0	1	0	0	0	0	1	1	1
KHDRBS3	1	0	0	0	0	0	0	0	0	1	1	1
KIAA0513	0	0	0	0	1	0	0	0	0	1	1	1
KIAA0825	1	0	0	0	0	0	0	0	0	1	1	1
KIAA1522	0	0	0	0	1	0	0	0	0	1	1	1
KIAA1586	0	0	0	0	1	0	0	0	0	1	1	1
KIAA1671	0	0	0	0	1	0	0	0	0	1	1	1
KIAA2013	0	0	0	0	1	0	0	0	0	1	1	1
KIF13A	0	0	0	0	1	0	0	0	0	1	1	1
KIF18A	0	0	0	0	1	0	0	0	0	1	1	1
KIF1A	0	0	0	0	1	0	0	0	0	1	1	1
KIF21B	0	0	0	0	1	0	0	0	0	1	1	1
KIF2C	0	0	0	0	1	0	0	0	0	1	1	1
KIF5B	0	0	0	0	0	0	0	1	0	1	1	1
KIFC3	0	0	0	0	0	0	0	1	0	1	1	1
KIRREL1	0	0	0	0	1	0	0	0	0	1	1	1
KIRREL3	0	0	0	0	1	0	0	0	0	1	1	1
KLF2	0	0	0	0	1	0	0	0	0	1	1	1
KLF8	0	0	0	0	1	0	0	0	0	1	1	1
KLHDC4	0	0	0	0	1	0	0	0	0	1	1	1
KLHDC8B	0	0	0	0	0	1	0	0	0	1	1	1
KLHDC9	0	0	0	0	1	0	0	0	0	1	1	1
KLHL13	0	0	0	0	1	0	0	0	0	1	1	1
KLHL26	0	0	0	0	1	0	0	0	0	1	1	1
KLHL30	0	0	0	0	1	0	0	0	0	1	1	1
KLHL34	0	0	0	0	1	0	0	0	0	1	1	1
KLK1	0	0	0	0	1	0	0	0	0	1	1	1
KLK4	0	0	0	0	1	0	0	0	0	1	1	1
KLRC3	0	0	0	0	1	0	0	0	0	1	1	1
KLRK1	0	0	0	0	1	0	0	0	0	1	1	1
KNDC1	0	0	0	0	1	0	0	0	0	1	1	1
KPNA1	0	0	0	0	1	0	0	0	0	1	1	1
KPNA2	0	0	0	0	1	0	0	0	0	1	1	1
KPTN	1	0	0	0	0	0	0	0	0	1	1	1
KRBA2	0	0	0	0	1	0	0	0	0	1	1	1
KREMEN1	0	0	0	0	1	0	0	0	0	1	1	1
KREMEN2	0	0	0	0	1	0	0	0	0	1	1	1
KRT17	0	0	0	0	1	0	0	0	0	1	1	1
KRT18	0	0	0	0	1	0	0	0	0	1	1	1
KTN1	0	0	0	0	1	0	0	0	0	1	1	1
KXD1	0	0	0	0	1	0	0	0	0	1	1	1
L3MBTL3	0	0	0	0	1	0	0	0	0	1	1	1
LAMB2	0	0	0	0	1	0	0	0	0	1	1	1
LAMC2	0	0	0	0	1	0	0	0	0	1	1	1
LAMP2	0	0	0	0	0	0	0	1	0	1	1	1
LANCL1	0	0	0	0	1	0	0	0	0	1	1	1
LANCL2	0	0	0	0	1	0	0	0	0	1	1	1
LAPTM5	0	0	0	0	1	0	0	0	0	1	1	1
LAT	0	0	0	0	0	0	0	1	0	1	1	1
LAT2	0	0	0	0	1	0	0	0	0	1	1	1
LATS1	0	0	0	0	1	0	0	0	0	1	1	1
LAYN	0	0	0	0	1	0	0	0	0	1	1	1
LBH	0	0	0	0	0	1	0	0	0	1	1	1
LBR	0	0	0	0	1	0	0	0	0	1	1	1
LCA5	0	0	0	0	1	0	0	0	0	1	1	1
LCN10	0	0	0	0	1	0	0	0	0	1	1	1
LCN2	0	0	0	0	1	0	0	0	0	1	1	1
LCP1	0	0	0	0	1	0	0	0	0	1	1	1
LCT	0	0	0	0	1	0	0	0	0	1	1	1
LCTL	0	0	0	0	1	0	0	0	0	1	1	1
LDHAL6B	0	0	0	0	1	0	0	0	0	1	1	1
LDLRAD3	0	0	0	0	1	0	0	0	0	1	1	1
LDLRAP1	0	0	0	0	1	0	0	0	0	1	1	1
LEMD3	0	0	0	0	1	0	0	0	0	1	1	1
LEPROT	0	0	0	0	1	0	0	0	0	1	1	1
LGMN	0	0	0	0	1	0	0	0	0	1	1	1
LHFPL1	0	0	0	0	1	0	0	0	0	1	1	1
LHFPL3	0	0	0	0	1	0	0	0	0	1	1	1
LHFPL6	0	0	0	0	0	0	0	1	0	1	1	1
LHPP	0	0	0	0	1	0	0	0	0	1	1	1
LHX4	0	0	0	0	1	0	0	0	0	1	1	1
LIME1	0	0	0	0	1	0	0	0	0	1	1	1
LIMS4	0	0	0	0	1	0	0	0	0	1	1	1
LINC01320	0	0	0	0	0	0	0	1	0	1	1	1
LIPA	0	0	0	0	1	0	0	0	0	1	1	1
LIPT2	0	0	0	0	1	0	0	0	0	1	1	1
LITAF	0	0	0	0	1	0	0	0	0	1	1	1
LITAFD	0	0	0	0	1	0	0	0	0	1	1	1
LLGL1	0	0	0	0	1	0	0	0	0	1	1	1
LMOD1	0	0	0	0	1	0	0	0	0	1	1	1
LMOD2	0	0	0	0	1	0	0	0	0	1	1	1
LMTK2	0	0	0	0	1	0	0	0	0	1	1	1
LMTK3	0	0	0	0	1	0	0	0	0	1	1	1
LMX1B	0	0	0	0	1	0	0	0	0	1	1	1
LNPEP	0	0	0	0	1	0	0	0	0	1	1	1
LNX1	1	0	0	0	0	0	0	0	0	1	1	1
LNX2	0	0	0	0	1	0	0	0	0	1	1	1
LOXL2	0	0	0	0	1	0	0	0	0	1	1	1
LPCAT2	0	0	0	0	1	0	0	0	0	1	1	1
LPIN1	0	0	0	0	1	0	0	0	0	1	1	1
LPIN3	0	0	0	0	1	0	0	0	0	1	1	1
LPL	1	0	0	0	0	0	0	0	0	1	1	1
LPXN	0	0	0	0	1	0	0	0	0	1	1	1
LRIG1	0	0	0	0	1	0	0	0	0	1	1	1
LRIG3	0	0	0	0	1	0	0	0	0	1	1	1
LRIT3	0	0	0	0	1	0	0	0	0	1	1	1
LRMDA	0	0	0	0	1	0	0	0	0	1	1	1
LRP4	0	0	0	0	1	0	0	0	0	1	1	1
LRP5	0	0	0	0	1	0	0	0	0	1	1	1
LRP6	0	0	0	0	1	0	0	0	0	1	1	1
LRPAP1	0	0	0	0	0	0	0	1	0	1	1	1
LRRC2	0	0	0	0	1	0	0	0	0	1	1	1
LRRC23	0	0	0	0	1	0	0	0	0	1	1	1
LRRC24	0	0	0	0	1	0	0	0	0	1	1	1
LRRC27	0	0	0	0	1	0	0	0	0	1	1	1
LRRC37B	0	0	0	0	1	0	0	0	0	1	1	1
LRRC40	0	0	0	0	1	0	0	0	0	1	1	1
LRRC43	0	0	0	0	1	0	0	0	0	1	1	1
LRRC49	0	0	0	0	1	0	0	0	0	1	1	1
LRRC69	0	0	0	0	1	0	0	0	0	1	1	1
LRRC70	0	0	0	0	1	0	0	0	0	1	1	1
LRRC75A	0	0	0	0	1	0	0	0	0	1	1	1
LRRC8C	0	0	0	0	1	0	0	0	0	1	1	1
LRRIQ3	0	0	0	0	0	0	0	1	0	1	1	1
LRRN1	0	0	0	0	1	0	0	0	0	1	1	1
LRRN4	0	0	0	0	1	0	0	0	0	1	1	1
LRRTM2	0	0	0	0	1	0	0	0	0	1	1	1
LRSAM1	0	0	0	0	1	0	0	0	0	1	1	1
LRTOMT	0	0	0	0	1	0	0	0	0	1	1	1
LRWD1	0	0	0	0	1	0	0	0	0	1	1	1
LSG1	0	0	0	0	1	0	0	0	0	1	1	1
LSM14B	0	0	0	0	0	0	0	1	0	1	1	1
LSS	0	0	0	0	1	0	0	0	0	1	1	1
LTBP4	0	0	0	0	1	0	0	0	0	1	1	1
LTK	0	0	0	0	1	0	0	0	0	1	1	1
LURAP1L	0	0	0	0	1	0	0	0	0	1	1	1
LXN	0	0	0	0	1	0	0	0	0	1	1	1
LY96	0	0	0	0	1	0	0	0	0	1	1	1
LYPLAL1	0	0	0	0	1	0	0	0	0	1	1	1
LYRM4	0	0	0	0	1	0	0	0	0	1	1	1
MACO1	0	0	0	0	1	0	0	0	0	1	1	1
MAD1L1	0	0	0	0	1	0	0	0	0	1	1	1
MADD	0	0	0	0	1	0	0	0	0	1	1	1
MAF	0	0	0	0	1	0	0	0	0	1	1	1
MAF1	0	0	0	0	1	0	0	0	0	1	1	1
MAGEA2B	0	0	0	0	1	0	0	0	0	1	1	1
MAGEA6	0	0	0	0	1	0	0	0	0	1	1	1
MAK	0	0	0	0	1	0	0	0	0	1	1	1
MAK16	0	0	0	0	1	0	0	0	0	1	1	1
MAMDC2	0	0	0	0	1	0	0	0	0	1	1	1
MAML2	0	0	1	0	0	0	0	0	0	1	1	1
MAMLD1	0	0	0	0	1	0	0	0	0	1	1	1
MAN1B1	0	0	0	0	1	0	0	0	0	1	1	1
MAN2B1	0	0	0	0	1	0	0	0	0	1	1	1
MANEA	0	0	0	0	1	0	0	0	0	1	1	1
MANSC1	0	0	0	0	1	0	0	0	0	1	1	1
MANSC4	0	0	0	0	1	0	0	0	0	1	1	1
MAP10	0	0	0	0	1	0	0	0	0	1	1	1
MAP1B	0	0	0	0	1	0	0	0	0	1	1	1
MAP1LC3B2	0	0	0	0	1	0	0	0	0	1	1	1
MAP2	0	0	0	0	1	0	0	0	0	1	1	1
MAP2K3	0	0	0	0	1	0	0	0	0	1	1	1
MAP2K7	0	0	0	0	1	0	0	0	0	1	1	1
MAP3K8	0	0	0	0	1	0	0	0	0	1	1	1
MAP3K9	0	0	0	0	1	0	0	0	0	1	1	1
MAP4K1	0	0	0	0	0	0	0	1	0	1	1	1
MAP4K4	0	0	0	0	1	0	0	0	0	1	1	1
MAP7	0	0	0	0	1	0	0	0	0	1	1	1
MAP7D1	0	0	0	0	1	0	0	0	0	1	1	1
MAP7D2	0	0	0	0	1	0	0	0	0	1	1	1
MAP7D3	0	0	0	0	1	0	0	0	0	1	1	1
MAP9	0	0	0	0	0	1	0	0	0	1	1	1
MAPK10	0	0	0	0	1	0	0	0	0	1	1	1
MAPK13	0	0	0	0	1	0	0	0	0	1	1	1
MAPK7	0	0	0	0	1	0	0	0	0	1	1	1
MAPKBP1	0	0	0	0	1	0	0	0	0	1	1	1
MAPRE1	0	0	0	0	0	0	0	1	0	1	1	1
MARCHF2	0	0	0	0	1	0	0	0	0	1	1	1
MARCKS	1	0	0	0	0	0	0	0	0	1	1	1
MARK1	0	0	0	0	1	0	0	0	0	1	1	1
MARK4	0	0	0	0	0	0	0	1	0	1	1	1
MARS2	0	0	0	0	1	0	0	0	0	1	1	1
MATN1	0	0	0	0	1	0	0	0	0	1	1	1
MBNL1	0	0	0	0	1	0	0	0	0	1	1	1
MCAM	0	0	0	0	1	0	0	0	0	1	1	1
MCCC1	0	0	0	0	1	0	0	0	0	1	1	1
MCEE	0	0	0	0	1	0	0	0	0	1	1	1
MCM10	0	0	0	0	1	0	0	0	0	1	1	1
MCM4	0	0	0	0	1	0	0	0	0	1	1	1
MCM7	0	0	0	0	1	0	0	0	0	1	1	1
MCUB	0	0	0	0	1	0	0	0	0	1	1	1
MCUR1	0	0	0	0	1	0	0	0	0	1	1	1
MDFIC2	0	0	0	0	1	0	0	0	0	1	1	1
MDGA2	1	0	0	0	0	0	0	0	0	1	1	1
MDP1	0	0	0	0	0	0	0	1	0	1	1	1
MEA1	0	0	0	0	1	0	0	0	0	1	1	1
MECR	0	0	0	0	1	0	0	0	0	1	1	1
MED15	0	0	0	0	0	0	0	1	0	1	1	1
MED16	0	0	0	0	1	0	0	0	0	1	1	1
MED17	0	0	0	0	1	0	0	0	0	1	1	1
MED24	0	0	0	0	1	0	0	0	0	1	1	1
MED7	0	0	0	0	1	0	0	0	0	1	1	1
MEF2A	0	0	1	0	0	0	0	0	0	1	1	1
MEFV	0	0	0	0	1	0	0	0	0	1	1	1
MEGF10	0	0	0	0	1	0	0	0	0	1	1	1
MEGF11	0	0	0	0	1	0	0	0	0	1	1	1
MEGF9	0	0	1	0	0	0	0	0	0	1	1	1
MEIOB	1	0	0	0	0	0	0	0	0	1	1	1
MEIOC	0	0	0	0	0	1	0	0	0	1	1	1
MEIS1	0	0	0	0	1	0	0	0	0	1	1	1
MEIS2	0	0	0	0	1	0	0	0	0	1	1	1
MEMO1	0	0	0	0	0	1	0	0	0	1	1	1
MEN1	0	0	0	0	1	0	0	0	0	1	1	1
MEPCE	0	0	0	0	1	0	0	0	0	1	1	1
METTL1	0	0	0	0	1	0	0	0	0	1	1	1
METTL14	0	0	0	0	1	0	0	0	0	1	1	1
METTL21A	0	0	0	0	1	0	0	0	0	1	1	1
METTL25	0	0	0	0	1	0	0	0	0	1	1	1
METTL25B	0	0	0	0	1	0	0	0	0	1	1	1
METTL2A	0	0	0	0	1	0	0	0	0	1	1	1
METTL2B	0	0	0	0	1	0	0	0	0	1	1	1
METTL7B	0	0	0	0	1	0	0	0	0	1	1	1
MEX3B	0	0	0	0	1	0	0	0	0	1	1	1
MEX3C	0	0	1	0	0	0	0	0	0	1	1	1
MFGE8	0	0	0	0	1	0	0	0	0	1	1	1
MFHAS1	0	0	0	0	1	0	0	0	0	1	1	1
MFSD6	0	0	0	0	1	0	0	0	0	1	1	1
MGAT1	0	0	0	0	1	0	0	0	0	1	1	1
MGLL	0	0	0	0	1	0	0	0	0	1	1	1
MIA3	0	0	0	0	1	0	0	0	0	1	1	1
MICAL2	0	0	0	0	1	0	0	0	0	1	1	1
MICAL3	0	0	0	0	1	0	0	0	0	1	1	1
MICALL2	0	0	0	0	1	0	0	0	0	1	1	1
MICU3	1	0	0	0	0	0	0	0	0	1	1	1
MIDEAS	0	0	0	0	1	0	0	0	0	1	1	1
MIER2	0	0	0	0	1	0	0	0	0	1	1	1
MINPP1	0	0	0	0	1	0	0	0	0	1	1	1
MIOS	0	0	0	0	0	0	0	1	0	1	1	1
MIPEP	0	0	0	0	1	0	0	0	0	1	1	1
MIS18BP1	0	0	0	0	1	0	0	0	0	1	1	1
MKLN1	0	0	0	0	1	0	0	0	0	1	1	1
MKRN1	0	0	0	0	1	0	0	0	0	1	1	1
MKRN3	0	0	0	0	1	0	0	0	0	1	1	1
MLEC	0	0	0	0	1	0	0	0	0	1	1	1
MLF1	0	0	0	0	1	0	0	0	0	1	1	1
MLH1	0	0	0	0	1	0	0	0	0	1	1	1
MLIP	0	0	0	0	1	0	0	0	0	1	1	1
MLLT10	0	0	0	0	1	0	0	0	0	1	1	1
MLLT3	1	0	0	0	0	0	0	0	0	1	1	1
MMAB	0	0	0	0	1	0	0	0	0	1	1	1
MMD	0	0	0	0	1	0	0	0	0	1	1	1
MMP13	0	0	0	0	1	0	0	0	0	1	1	1
MMP15	0	0	0	0	1	0	0	0	0	1	1	1
MMP17	0	0	0	0	1	0	0	0	0	1	1	1
MMP19	0	0	0	0	1	0	0	0	0	1	1	1
MMP24	0	0	0	0	1	0	0	0	0	1	1	1
MMP24OS	0	0	0	0	1	0	0	0	0	1	1	1
MMP7	0	0	0	0	1	0	0	0	0	1	1	1
MMRN2	0	0	0	0	1	0	0	0	0	1	1	1
MOCS1	0	0	0	0	1	0	0	0	0	1	1	1
MOGAT1	0	0	0	0	1	0	0	0	0	1	1	1
MON2	0	0	0	0	1	0	0	0	0	1	1	1
MORC3	0	0	0	0	1	0	0	0	0	1	1	1
MOXD1	0	0	0	0	1	0	0	0	0	1	1	1
MPHOSPH10	0	0	0	0	1	0	0	0	0	1	1	1
MPHOSPH9	0	0	0	0	1	0	0	0	0	1	1	1
MPP4	0	0	0	0	1	0	0	0	0	1	1	1
MPRIP	0	0	1	0	0	0	0	0	0	1	1	1
MPV17L2	0	0	0	0	1	0	0	0	0	1	1	1
MPZL2	0	0	0	0	1	0	0	0	0	1	1	1
MRGPRE	1	0	0	0	0	0	0	0	0	1	1	1
MRGPRX4	0	0	0	0	1	0	0	0	0	1	1	1
MRM3	0	0	0	0	1	0	0	0	0	1	1	1
MROH1	0	0	0	0	1	0	0	0	0	1	1	1
MRPL10	0	0	0	0	1	0	0	0	0	1	1	1
MRPL20	0	0	0	0	0	0	0	1	0	1	1	1
MRPL30	0	0	0	0	1	0	0	0	0	1	1	1
MRPL34	0	0	0	0	1	0	0	0	0	1	1	1
MRPL37	0	0	0	0	1	0	0	0	0	1	1	1
MRPL39	0	0	0	0	1	0	0	0	0	1	1	1
MRPL50	0	0	0	0	1	0	0	0	0	1	1	1
MRPL9	0	0	0	0	1	0	0	0	0	1	1	1
MRPS18A	0	0	0	0	1	0	0	0	0	1	1	1
MRPS2	0	0	0	0	1	0	0	0	0	1	1	1
MRPS21	0	0	0	0	1	0	0	0	0	1	1	1
MRPS31	0	0	0	0	1	0	0	0	0	1	1	1
MRPS7	0	0	0	0	1	0	0	0	0	1	1	1
MRTFA	0	0	0	0	1	0	0	0	0	1	1	1
MSANTD1	0	0	0	0	1	0	0	0	0	1	1	1
MSANTD4	1	0	0	0	0	0	0	0	0	1	1	1
MSH4	0	0	0	0	1	0	0	0	0	1	1	1
MSMO1	0	0	0	0	1	0	0	0	0	1	1	1
MST1R	0	0	0	0	1	0	0	0	0	1	1	1
MSTO1	0	0	0	0	1	0	0	0	0	1	1	1
MSX2	0	0	0	0	1	0	0	0	0	1	1	1
MT-CO1	0	0	0	0	1	0	0	0	0	1	1	1
MT-CO3	0	0	0	0	0	1	0	0	0	1	1	1
MT-ND3	0	0	0	0	1	0	0	0	0	1	1	1
MT1H	0	0	0	0	1	0	0	0	0	1	1	1
MT1M	0	0	0	0	1	0	0	0	0	1	1	1
MTA1	0	0	0	0	1	0	0	0	0	1	1	1
MTCH2	0	0	0	0	1	0	0	0	0	1	1	1
MTERF1	0	0	0	0	1	0	0	0	0	1	1	1
MTG1	0	0	0	0	1	0	0	0	0	1	1	1
MTHFD1	0	0	0	0	1	0	0	0	0	1	1	1
MTHFR	0	0	0	0	1	0	0	0	0	1	1	1
MTHFSD	0	0	0	0	1	0	0	0	0	1	1	1
MTIF3	0	0	0	0	1	0	0	0	0	1	1	1
MTMR2	0	0	0	0	1	0	0	0	0	1	1	1
MTMR6	0	0	0	0	1	0	0	0	0	1	1	1
MTMR7	0	0	0	0	1	0	0	0	0	1	1	1
MTRNR2L12	0	0	0	0	1	0	0	0	0	1	1	1
MTX3	0	0	0	0	1	0	0	0	0	1	1	1
MUC1	0	0	0	0	1	0	0	0	0	1	1	1
MUC3A	0	0	0	0	1	0	0	0	0	1	1	1
MVP	0	0	0	0	1	0	0	0	0	1	1	1
MX1	0	0	0	0	1	0	0	0	0	1	1	1
MX2	0	0	0	0	1	0	0	0	0	1	1	1
MYBL2	0	0	0	0	1	0	0	0	0	1	1	1
MYCL	0	0	0	0	1	0	0	0	0	1	1	1
MYEF2	0	0	0	0	1	0	0	0	0	1	1	1
MYEOV	1	0	0	0	0	0	0	0	0	1	1	1
MYH9	0	0	0	0	1	0	0	0	0	1	1	1
MYL6B	0	0	0	0	0	0	0	1	0	1	1	1
MYLIP	0	0	0	0	1	0	0	0	0	1	1	1
MYLK	0	0	0	0	1	0	0	0	0	1	1	1
MYLK3	0	0	0	0	1	0	0	0	0	1	1	1
MYO15A	0	0	0	0	0	1	0	0	0	1	1	1
MYO16	0	0	0	0	1	0	0	0	0	1	1	1
MYO1B	0	0	0	0	1	0	0	0	0	1	1	1
MYO1E	0	0	0	0	1	0	0	0	0	1	1	1
MYO6	0	0	0	0	0	0	0	1	0	1	1	1
MYO9A	0	0	0	0	1	0	0	0	0	1	1	1
MYPN	0	0	0	0	1	0	0	0	0	1	1	1
MYSM1	0	0	0	0	1	0	0	0	0	1	1	1
MZF1	0	0	0	0	1	0	0	0	0	1	1	1
MZT1	0	0	0	0	1	0	0	0	0	1	1	1
N6AMT1	0	0	0	0	1	0	0	0	0	1	1	1
NAA11	0	0	0	0	0	1	0	0	0	1	1	1
NAALADL2	1	0	0	0	0	0	0	0	0	1	1	1
NACC2	0	0	0	0	1	0	0	0	0	1	1	1
NADK	0	0	0	0	1	0	0	0	0	1	1	1
NAF1	0	0	0	0	1	0	0	0	0	1	1	1
NAGLU	0	0	0	0	1	0	0	0	0	1	1	1
NAGS	0	0	0	0	1	0	0	0	0	1	1	1
NALCN	0	0	0	0	1	0	0	0	0	1	1	1
NANOS1	0	0	0	0	1	0	0	0	0	1	1	1
NAPEPLD	0	0	0	0	1	0	0	0	0	1	1	1
